timestamp,hostname,endpoint_id,os_type,pid,ppid,process_name,cmd,cpu_percent,memory,risk_score,label
1747113015,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,986,930,Code Helper (Plugin),"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --inspect-port=0 --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,1996932021323151898,3353136425956139680,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",0.1,481755136,6.0,0.0
1747120479,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4106,22,setup_347.scr,C:\ProgramData\setup_347.scr,36.15,706873118,,
1747119102,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4434,1973,install_137.hta,C:\Users\Public\install_137.hta,77.04,347265849,,
1747120658,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2858,2208,exploit_289.dll,C:\Temp\exploit_289.dll,23.63,543440929,,
1747112934,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2464,1,AuthenticationServicesAgent,/System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent,0.0,15204352,0.0,0.0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,940,930,Code Helper (Renderer),"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer) --type=renderer --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Resources/app --enable-sandbox --enable-blink-features=HighlightAPI --first-renderer-process --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1747039551578864 --launch-time-ticks=88000613 --shared-files --field-trial-handle=1718379636,r,1996932021323151898,3353136425956139680,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:8078db25-8a55-43bb-a228-17fdcf3c5259 --seatbelt-client=53",2.9,336625664,0.0,0.0
1747112899,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,17916,1,PlugInLibraryService,/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService,0.0,3620864,0.0,0.0
1747119350,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3053,1789,svchost_2.bat,C:\Temp\svchost_2.bat,37.2,710920106,,
1747113036,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,475,1,com.apple.hiservices-xpcservice,/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice,0.0,7536640,0.0,0.0
1747120685,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3326,1854,svchost_94.dll,C:\Users\Public\svchost_94.dll,4.14,134839500,,
1747113031,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,15213,1,studentd,/usr/libexec/studentd,0.0,39747584,0.0,0.0
1747120054,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3117,777,system_440.dll,C:\Temp\system_440.dll,60.2,126682422,,
1747112889,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,17891,17890,zsh,-zsh,0.0,3702784,0.0,0.0
1747119033,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1786,369,update_71.exe,C:\Users\Public\update_71.exe,80.61,518470821,,
1747119845,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4201,2225,task_145.scr,C:\ProgramData\task_145.scr,69.49,509985984,,
1747113010,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,586,1,avconferenced,/usr/libexec/avconferenced,0.0,17678336,0.0,0.0
1747119281,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2006,1218,malware_62.jar,C:\AppData\malware_62.jar,79.76,732011342,,
1747120375,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1616,1567,script_350.ps1,C:\AppData\script_350.ps1,47.88,440673885,,
1747120026,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3584,335,script_119.pif,C:\Users\Public\script_119.pif,27.53,124633802,,
1747120734,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2157,744,payload_3.vbs,C:\Users\Public\payload_3.vbs,1.15,278322935,,
1747121454,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2200,167,kernel_36.exe,C:\Users\Public\kernel_36.exe,47.75,423036485,,
1747113025,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,425,1,knowledge-agent,/usr/libexec/knowledge-agent,0.0,38502400,0.0,0.0
1747120240,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2780,894,payload_486.ps1,C:\ProgramData\payload_486.ps1,55.98,221822609,,
1747112909,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,940,930,Code Helper (Renderer),"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer) --type=renderer --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Resources/app --enable-sandbox --enable-blink-features=HighlightAPI --first-renderer-process --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1747039551578864 --launch-time-ticks=88000613 --shared-files --field-trial-handle=1718379636,r,1996932021323151898,3353136425956139680,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:8078db25-8a55-43bb-a228-17fdcf3c5259 --seatbelt-client=53",0.5,341852160,0.0,0.0
1747119249,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4121,634,task_58.exe,C:\AppData\task_58.exe,25.81,666181195,,
1747120779,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2755,151,config_11.js,C:\Users\Public\config_11.js,56.89,376641079,,
1747119580,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4724,4718,script_27.ps1,C:\AppData\script_27.ps1,32.71,625722494,,
1747120825,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1873,692,task_408.lnk,C:\Recycle Bin\task_408.lnk,30.69,195546191,,
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1278,1,extensionkitservice,/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice,0.0,6012928,0.0,0.0
1747119324,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2494,1717,svchost_441.scr,C:\Temp\svchost_441.scr,39.06,125920115,,
1747112914,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,599,1,AirPlayUIAgent,/System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent --launchd,0.0,18153472,0.0,0.0
1747121597,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4476,3336,script_333.lnk,C:\AppData\script_333.lnk,46.39,85066051,,
1747119670,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2662,2357,svchost_402.bat,C:\ProgramData\svchost_402.bat,69.62,570253695,,
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5336,1,SiriCoreMetricsWorker,/System/Library/ExtensionKit/Extensions/SiriCoreMetricsWorker.appex/Contents/MacOS/SiriCoreMetricsWorker,0.0,12730368,0.0,0.0
1747112889,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,534,1,replayd,/usr/libexec/replayd,0.0,13156352,0.0,0.0
1747122163,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2734,120,kernel_383.vbs,C:\AppData\kernel_383.vbs,5.08,89842439,,
1747119318,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4703,3902,config_81.ps1,C:\Temp\config_81.ps1,47.43,524056781,,
1747112889,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,924,1,QuickLookSatellite,/System/Library/Frameworks/QuickLook.framework/Versions/A/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite,0.0,43663360,0.0,0.0
1747112904,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,654,1,deleted,/System/Library/PrivateFrameworks/CacheDelete.framework/deleted,0.0,35602432,0.0,0.0
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,549,1,assistant_cdmd,/System/Library/PrivateFrameworks/ContinuousDialogManagerService.framework/assistant_cdmd,0.0,11976704,0.0,0.0
1747120840,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3153,707,kernel_101.lnk,C:\Users\Public\kernel_101.lnk,32.38,184233524,,
1747112924,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16324,1,com.apple.WebKit.WebContent,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent,0.0,281559040,0.0,0.0
1747112990,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,921,1,promotedcontentd,/usr/libexec/promotedcontentd,0.0,21889024,0.0,0.0
1747120050,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3633,3493,kernel_174.pif,C:\ProgramData\kernel_174.pif,16.86,671361650,,
1747112909,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16120,1,Music,/System/Applications/Music.app/Contents/MacOS/Music,0.6,254246912,0.0,0.0
1747119170,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1650,110,monitor_188.ps1,C:\ProgramData\monitor_188.ps1,19.83,617499619,,
1747112894,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,17761,1,com.apple.WebKit.WebContent,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent,0.0,72597504,0.0,0.0
1747112909,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,619,1,Spotlight,/System/Library/CoreServices/Spotlight.app/Contents/MacOS/Spotlight,0.0,87343104,0.0,0.0
1747112813,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,485,1,donotdisturbd,/System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd,0.0,33079296,0.0,0.0
1747121099,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2621,2233,payload_178.exe,C:\AppData\payload_178.exe,86.4,83199278,,
1747113036,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,930,1,Electron,/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/MacOS/Electron,5.0,208633856,0.0,0.0
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16123,1,VisualizerService,/System/Applications/Music.app/Contents/XPCServices/VisualizerService.xpc/Contents/MacOS/VisualizerService,0.0,20512768,0.0,0.0
1747121560,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4758,3455,install_215.scr,C:\AppData\install_215.scr,30.73,375883200,,
1747113036,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,602,1,TextInputMenuAgent,/System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent,0.0,21774336,0.0,0.0
1747121220,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2796,950,system_61.lnk,C:\ProgramData\system_61.lnk,10.75,79396693,,
1747112894,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,600,1,audioaccessoryd,/System/Library/CoreServices/audioaccessoryd,0.0,23904256,0.0,0.0
1747112944,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,984,1,photoanalysisd,/System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd,0.0,53313536,0.0,0.0
1747112934,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,485,1,donotdisturbd,/System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd,0.0,26607616,0.0,0.0
1747113025,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,602,1,TextInputMenuAgent,/System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent,0.0,21774336,0.0,0.0
1747119838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2405,385,monitor_30.pif,C:\AppData\monitor_30.pif,42.39,332268429,,
1747112889,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,596,1,askpermissiond,/System/Library/PrivateFrameworks/AskPermission.framework/Versions/A/Resources/askpermissiond,0.0,16171008,0.0,0.0
1747121418,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1510,903,driver_182.pif,C:\AppData\driver_182.pif,78.92,656866658,,
1747113000,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,515,1,WallpaperVideoExtension,/System/Library/ExtensionKit/Extensions/WallpaperVideoExtension.appex/Contents/MacOS/WallpaperVideoExtension,0.0,17612800,0.0,0.0
1747112919,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,961,1,voicebankingd,/System/Library/PrivateFrameworks/TextToSpeechVoiceBankingSupport.framework/Support/voicebankingd,0.0,17186816,0.0,0.0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,641,1,SafariNotificationAgent,/System/Cryptexes/App/usr/libexec/SafariNotificationAgent,0.0,10633216,0.0,0.0
1747121888,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1781,1728,exploit_148.lnk,C:\Temp\exploit_148.lnk,80.34,269800864,,
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,644,1,commerce,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce,0.0,18382848,0.0,0.0
1747119578,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1592,1235,svchost_26.lnk,C:\Temp\svchost_26.lnk,25.63,716852879,,
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,525,1,NotificationCenter,/System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter,0.0,60932096,0.0,0.0
1747121118,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3583,1792,install_312.exe,C:\Users\Public\install_312.exe,13.96,196902002,,
1747119094,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4702,4426,config_189.jar,C:\Temp\config_189.jar,3.56,590768315,,
1747120079,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3254,3243,driver_121.lnk,C:\AppData\driver_121.lnk,54.9,137281680,,
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,528,1,VTDecoderXPCService,/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService,0.0,7307264,0.0,0.0
1747113015,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1400,1,proactived,/usr/libexec/proactived,0.0,20201472,0.0,0.0
1747120692,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3040,2161,service_281.js,C:\Temp\service_281.js,79.97,608590762,,
1747119844,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1467,830,service_41.lnk,C:\Recycle Bin\service_41.lnk,29.79,674403259,,
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,563,1,sirittsd,/System/Library/PrivateFrameworks/SiriTTSService.framework/sirittsd,0.0,9715712,0.0,0.0
1747122014,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3719,2050,exploit_373.ps1,C:\AppData\exploit_373.ps1,16.79,563955601,,
1747118779,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3842,919,config_423.hta,C:\Temp\config_423.hta,28.08,619280549,,
1747118646,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1791,1141,system_170.ps1,C:\AppData\system_170.ps1,63.57,555680758,,
1747112965,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1255,1,nsattributedstringagent,/System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent,0.0,27836416,0.0,0.0
1747122172,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1769,1373,setup_43.pif,C:\Temp\setup_43.pif,5.68,511828713,,
1747121523,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2031,713,exploit_214.hta,C:\ProgramData\exploit_214.hta,73.31,642901325,,
1747121497,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1572,1456,install_227.ps1,C:\ProgramData\install_227.ps1,47.27,614710424,,
1747113015,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,529,1,neagent,/usr/libexec/neagent,0.0,14123008,0.0,0.0
1747112823,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,642,1,seserviced,/usr/libexec/seserviced,0.0,7946240,0.0,0.0
1747118826,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3197,50,svchost_244.dll,C:\ProgramData\svchost_244.dll,9.12,525620187,,
1747119022,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3693,2819,malware_110.js,C:\Temp\malware_110.js,78.02,658927632,,
1747122113,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3967,3346,svchost_45.js,C:\Users\Public\svchost_45.js,35.14,702829722,,
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,580,1,bluetoothuserd,/usr/libexec/bluetoothuserd,0.0,17104896,0.0,0.0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,512,1,AMPDeviceDiscoveryAgent,/System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd,0.0,10158080,0.0,0.0
1747112970,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,662,1,com.apple.appkit.xpc.openAndSavePanelService,/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService,0.0,36519936,0.0,0.0
1747112975,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,646,1,ScopedBookmarkAgent,/System/Library/CoreServices/ScopedBookmarkAgent,0.0,11862016,0.0,0.0
1747113020,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,17825,17823,python3.11,"/Users/jermainebaker/anaconda3/envs/edr-env/bin/python -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=5, pipe_handle=7) --multiprocessing-fork",0.2,670875648,6.0,0.0
1747119753,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3397,1806,system_457.vbs,C:\Users\Public\system_457.vbs,30.29,520673911,,
1747112818,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,3020,1,BTLEServerAgent,/usr/sbin/BTLEServerAgent,0.0,7176192,0.0,0.0
1747112914,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1278,1,extensionkitservice,/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice,0.0,6012928,0.0,0.0
1747113031,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,455,1,siriactionsd,/System/Library/PrivateFrameworks/VoiceShortcuts.framework/Versions/A/Support/siriactionsd,0.0,22364160,0.0,0.0
1747118823,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4565,2499,config_153.pif,C:\Recycle Bin\config_153.pif,38.76,570929390,,
1747112939,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,429,1,ContinuityCaptureAgent,/usr/libexec/ContinuityCaptureAgent server,0.0,17711104,0.0,0.0
1747121461,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3300,2000,kernel_384.scr,C:\Recycle Bin\kernel_384.scr,16.2,469509127,,
1747121771,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1798,746,task_230.scr,C:\Temp\task_230.scr,60.4,343961548,,
1747121701,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4606,1707,script_444.ps1,C:\Users\Public\script_444.ps1,21.24,213145514,,
1747118718,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4038,362,kernel_229.hta,C:\ProgramData\kernel_229.hta,75.86,665333031,,
1747119348,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1943,1768,script_124.jar,C:\Users\Public\script_124.jar,3.58,712813091,,
1747119305,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1678,658,task_397.scr,C:\Temp\task_397.scr,15.54,216914724,,
1747112914,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,553,1,webprivacyd,/System/Library/PrivateFrameworks/WebPrivacy.framework/webprivacyd,0.0,13565952,0.0,0.0
1747119050,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3049,1817,kernel_286.exe,C:\Recycle Bin\kernel_286.exe,73.41,430994065,,
1747121549,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4192,2569,monitor_297.ps1,C:\AppData\monitor_297.ps1,73.33,115228449,,
1747121862,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4844,3166,exploit_427.bat,C:\Recycle Bin\exploit_427.bat,14.9,711360028,,
1747112904,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,528,1,VTDecoderXPCService,/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService,0.0,7307264,0.0,0.0
1747112954,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,486,1,pkd,/usr/libexec/pkd,0.0,15351808,0.0,0.0
1747120252,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3488,422,monitor_358.lnk,C:\Users\Public\monitor_358.lnk,41.51,184273637,,
1747121608,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1135,1012,exploit_393.lnk,C:\AppData\exploit_393.lnk,55.44,120750210,,
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,581,1,com.apple.Safari.SearchHelper,/System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper,0.0,21823488,0.0,0.0
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,439,1,secd,/usr/libexec/secd,0.6,28803072,0.0,0.0
1747121939,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3170,88,svchost_421.scr,C:\Users\Public\svchost_421.scr,54.45,470451387,,
1747118793,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,4279,2410,monitor_125.js,C:\AppData\monitor_125.js,13.21,668153152,,
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2899,1,com.apple.audio.SandboxHelper,/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper,0.0,3817472,0.0,0.0
1747112879,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,581,1,com.apple.Safari.SearchHelper,/System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper,0.0,21938176,0.0,0.0
1747121320,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,3403,1106,script_371.jar,C:\Recycle Bin\script_371.jar,39.97,464248194,,
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,969,930,Code Helper,"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,1996932021323151898,3353136425956139680,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",0.0,62373888,0.0,0.0
1747121596,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,2980,509,monitor_106.dll,C:\Users\Public\monitor_106.dll,87.91,465598595,,
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16120,1,Music,/System/Applications/Music.app/Contents/MacOS/Music,0.6,257589248,0.0,0.0
1747113000,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16113,1,Notes,/System/Applications/Notes.app/Contents/MacOS/Notes,0.0,123502592,0.0,0.0
1747119369,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,windows,1463,1114,payload_488.dll,C:\Temp\payload_488.dll,16.55,617412269,,
